date,router_signal_as_of_date,active_pair,portfolio_regime,regime_confidence,regime_reason,decision_action,decision_pair,decision_reason,decision_error,selection_ai_success,switch_executed,switch_penalty_applied,switch_cost_tracked,switch_penalty_return_applied,switch_review_action,switch_review_reason,switch_review_error,switch_review_ai_success,regime_changed,previous_portfolio_regime,cooldown_active,hold_gate_active,active_hold_days,cooldown_ranks,cooldown_poor_flags,cooldown_all_poor,initial_hold_active,active_regime_rank,active_overall_recent_rank,raw_returns_with_rf,router_vol_overlay_leverage,returns_with_rf,equity_curve_with_rf,active_obs,active_trailing_return,active_recent_return_20d,active_recent_return_40d,active_recent_momentum_improving,active_annualized_return,active_rolling_sharpe,active_drawdown,active_cvar_5,active_realized_vol,active_vol_tracking_error,active_turnover,active_drawdown_consistency_score,active_drawdown_consistency_mean_abs,active_drawdown_consistency_std_abs,active_drawdown_consistency_target_gap,active_max_abs_drawdown,active_max_drawdown_target_gap,active_max_drawdown_excess_over_target,active_risk_on_score,active_balanced_score,active_defensive_score,bh_equity
2024-03-25,2024-03-22,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,risk_on,False,False,31,"{""10"": 2, ""20"": 1, ""60"": 1}","{""10"": false, ""20"": false, ""60"": false}",False,False,3.0,1,-0.0008292951084032,1.0,-0.0008292951084032,1040.0045620502235,63,0.0511452476360147,0.0406669206622515,0.0448202001048426,True,0.2045809905440589,3.02155996829191,-0.0215690423740291,-0.0076844064155098,0.0677070760438055,-0.0322929239561944,0.0019173650039701,-0.0546560061576917,0.0134565181081687,0.0081125242658604,0.0465434818918312,0.0215690423740292,0.0384309576259707,0.0,-2.620633296400808,-2.620633296400808,-2.613084131569898,1030.3504638922009
2024-03-26,2024-03-25,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,False,,False,False,32,{},{},,False,3.0,1,-0.0008110914082217,1.0,-0.0008110914082217,1039.1613652864849,63,0.0493136973482544,0.0419998595489713,0.0440250238778818,True,0.1972547893930177,2.909998556797924,-0.0215690423740292,-0.0076844064155098,0.067785184611937,-0.0322148153880629,0.0019173650039701,-0.0550491357261451,0.0122695387085784,0.0073186744347236,0.0477304612914215,0.0215690423740292,0.0384309576259707,0.0,-2.5239948617429757,-2.5239948617429757,-2.5164456969120654,1028.8179196081417
2024-03-27,2024-03-26,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,33,{},{},,False,3.0,1,0.0091676422518187,1.0,0.0091676422518187,1048.731827181202,63,0.0481757496353882,0.0398556805509712,0.0383734317146127,True,0.1927029985415528,2.839945796582908,-0.0215690423740292,-0.0076844064155098,0.0678544635511768,-0.0321455364488231,0.0019173650039701,-0.0555462133823818,0.0112772197444605,0.0068234331268424,0.0487227802555394,0.0215690423740291,0.0384309576259708,0.0,-2.4633986217746204,-2.4633986217746204,-2.45584945694371,1036.1940555395342
2024-03-28,2024-03-27,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,34,{},{},,False,3.0,1,0.0082139470844311,1.0,0.0082139470844311,1057.3815303855074,63,0.0509519638537545,0.0466491682344762,0.0456872463139603,True,0.2038078554150182,2.9534140309795203,-0.0215690423740292,-0.0076844064155098,0.0690075462760038,-0.0309924537239961,0.0019173650039701,-0.0569197919155334,0.0106017257065315,0.007521517622065,0.0493982742934684,0.0215690423740293,0.0384309576259706,0.0,-2.568155394238114,-2.568155394238114,-2.560606229407204,1042.6043747003291
2024-04-01,2024-03-28,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,35,{},{},,False,3.0,1,-0.0008558666369743,1.0,-0.0008558666369743,1056.4769399706938,63,0.057824628810077,0.0498320408811577,0.0579165884275717,True,0.2312985152403083,3.277377734675008,-0.017287001331336,-0.0076844064155098,0.0705742620977573,-0.0294257379022426,0.0019173650039701,-0.0571272757935476,0.0105043761684467,0.0076316519619943,0.0494956238315532,0.0215690423740293,0.0384309576259706,0.0,-2.8612853542654353,-2.8612853542654353,-2.8552349037994675,1040.866813265657
2024-04-02,2024-04-01,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,36,{},{},,False,3.0,1,0.0014257347989593,1.0,0.0014257347989593,1057.9842701795428,63,0.0613356500129476,0.036970111970109,0.0520936731675437,True,0.2453426000517904,3.5123560302868366,-0.0133177254748645,-0.0076844064155098,0.0698512901130226,-0.0301487098869773,0.0019173650039701,-0.0571272757935475,0.0105043761684467,0.0076316519619942,0.0494956238315532,0.0215690423740291,0.0384309576259708,0.0,-3.063766352640396,-3.063766352640396,-3.059105148724193,1042.4814833671485
2024-04-03,2024-04-02,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,37,{},{},,False,3.0,1,0.0028052782740637,1.0,0.0028052782740637,1060.9563773116574,63,0.067649809758757,0.0346136655803075,0.0603615838210576,True,0.270599239035028,3.931321606645877,-0.0133177254748645,-0.0076844064155098,0.0688316210450911,-0.0311683789549088,0.0019173650039701,-0.0571272757935475,0.0105043761684467,0.0076316519619943,0.0494956238315532,0.0215690423740293,0.0384309576259706,0.0,-3.4226947859100068,-3.4226947859100068,-3.418033581993804,1045.9071808395984
2024-04-04,2024-04-03,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,38,{},{},,False,3.0,1,-0.001958979367065,1.0,-0.001958979367065,1058.8800200936412,63,0.0712506021681075,0.0384693577211048,0.0688017100278036,True,0.2850024086724303,4.141821504838224,-0.0133177254748644,-0.0076844064155098,0.0688108863067874,-0.0311891136932125,0.0019173650039701,-0.0571272757935474,0.0105043761684467,0.0076316519619942,0.0494956238315532,0.0215690423740292,0.0384309576259707,0.0,-3.606063319812469,-3.606063319812469,-3.6014021158962666,1046.1225044250275
2024-04-05,2024-04-04,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,39,{},{},,False,3.0,1,0.005179824858644,1.0,0.005179824858644,1064.3790628881204,63,0.0688027109358564,0.0310323123609485,0.0610811464241146,True,0.2752108437434258,3.984095627528051,-0.0133177254748646,-0.0076844064155098,0.0690773689872955,-0.0309226310127044,0.0019173650039701,-0.0570362599436516,0.0105469558776341,0.0075832158212858,0.0494530441223658,0.0215690423740291,0.0384309576259708,0.0,-3.470437841905501,-3.470437841905501,-3.4657766379892982,1049.0051369578705
2024-04-08,2024-04-05,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,40,{},{},,False,3.0,1,0.0011775774869382,1.0,0.0011775774869382,1065.6331899811375,63,0.0798097485918634,0.0346029566747234,0.0650733264863292,True,0.3192389943674536,4.688011836341881,-0.0133177254748646,-0.0076844064155098,0.0680968831803462,-0.0319031168196537,0.0019173650039701,-0.0570362599436517,0.0105469558776341,0.0075832158212858,0.0494530441223658,0.0215690423740292,0.0384309576259707,0.0,-4.076304825120403,-4.076304825120403,-4.0716436212042,1050.4375266988695
2024-04-09,2024-04-08,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,risk_on,False,False,41,"{""10"": 1, ""20"": 1, ""60"": 1}","{""10"": false, ""20"": false, ""60"": false}",False,False,2.0,1,0.0031902386097823,1.0,0.0031902386097823,1069.0382427050704,63,0.0807087390031727,0.0347389839759268,0.063569167073008,True,0.3228349560126911,4.74285888362394,-0.0133177254748645,-0.0076844064155098,0.0680675862247072,-0.0319324137752927,0.0019173650039701,-0.0570362599436515,0.0105469558776342,0.0075832158212858,0.0494530441223657,0.0215690423740292,0.0384309576259707,0.0,-4.123804962694018,-4.123804962694018,-4.119143758777815,1052.0859512139434
2024-04-10,2024-04-09,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,False,,False,False,42,{},{},,False,2.0,1,-0.008829784410821,1.0,-0.008829784410821,1059.6404169412249,63,0.0855020875741658,0.0364951373605709,0.067130571735685,True,0.3420083502966634,5.03568190179545,-0.0133177254748646,-0.0076844064155098,0.0679169885958685,-0.0320830114041314,0.0019173650039701,-0.0572348786400046,0.0104304867387171,0.0076653653787217,0.0495695132612828,0.0215690423740293,0.0384309576259706,0.0,-4.377359134205281,-4.377359134205281,-4.372697930289078,1043.4050389232716
2024-04-11,2024-04-10,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,43,{},{},,False,2.0,1,0.0056231317968653,1.0,0.0056231317968653,1065.6156988170603,63,0.0747349512314554,0.0313144692460543,0.0578121528420047,True,0.2989398049258216,4.21684005675905,-0.0133177254748645,-0.0082674995843722,0.0708919003097259,-0.029108099690274,0.0019173650039701,-0.0521007831344226,0.0131171501359487,0.0052179332703713,0.0468828498640512,0.0215690423740292,0.0384309576259707,0.0,-3.6869964251215905,-3.6869964251215905,-3.682335221205388,1045.7804609889354
2024-04-12,2024-04-11,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,44,{},{},,False,2.0,1,-0.0027148093927975,1.0,-0.0027148093927975,1062.726678652724,63,0.0836477877175603,0.0337567546643651,0.0741138968966917,False,0.3345911508702414,4.722812219745041,-0.0133177254748646,-0.0082674995843722,0.0708457451412929,-0.029154254858707,0.0019173650039701,-0.0521007831344226,0.0131171501359487,0.0052179332703713,0.0468828498640512,0.0215690423740292,0.0384309576259707,0.0,-4.129578429682707,-4.129578429682707,-4.124917225766504,1042.89061438941
2024-04-15,2024-04-12,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,45,{},{},,False,2.0,1,-0.0021561766292334,1.0,-0.0021561766292334,1060.437720810451,63,0.0768628139380929,0.0337534870369644,0.0709080105313666,False,0.3074512557523717,4.3255807653864595,-0.0133177254748645,-0.0082674995843722,0.071077451197447,-0.0289225488025529,0.0032861266516331,-0.0521007831344227,0.0131171501359486,0.0052179332703714,0.0468828498640513,0.0215690423740292,0.0384309576259707,0.0,-3.7835487864727586,-3.7835487864727586,-3.778887582556556,1039.840379995651
2024-04-16,2024-04-15,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,46,{},{},,False,2.0,1,-0.0035899664384901,1.0,-0.0035899664384901,1056.6376101986857,63,0.0692990146853673,0.0337758227784951,0.0619632539983893,True,0.2771960587414694,3.911015125398439,-0.0133177254748647,-0.0082674995843722,0.0708757317099942,-0.0291242682900057,0.0032861266516331,-0.0521007831344225,0.0131171501359487,0.0052179332703712,0.0468828498640512,0.0215690423740291,0.0384309576259708,0.0,-3.4190728577724463,-3.4190728577724463,-3.4144116538562437,1036.223827954807
2024-04-17,2024-04-16,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,47,{},{},,False,2.0,1,-0.0078852879459945,1.0,-0.0078852879459945,1048.3384818976056,63,0.0722064599822487,0.0250255844032888,0.0604029399188852,False,0.2888258399289951,4.135538457846597,-0.0133177254748646,-0.0082674995843722,0.0698399598681011,-0.0301600401318988,0.0032861266516331,-0.0496072552489666,0.0145215932244116,0.0041288484733782,0.0454784067755884,0.0215690423740292,0.0384309576259707,0.0,-3.608050069810485,-3.608050069810485,-3.603388865894282,1028.890911741816
2024-04-18,2024-04-17,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,48,{},{},,False,2.0,1,-0.0003360578256843,1.0,-0.0003360578256843,1047.986238737148,63,0.0710405978505459,0.0136402143402264,0.0543992020386414,False,0.2841623914021836,4.035810760844175,-0.0193629750373445,-0.0085589651172979,0.0704102368126757,-0.0295897631873242,0.0032861266516331,-0.0410407633064982,0.0199144918715157,0.0009552551780139,0.0400855081284843,0.0215690423740291,0.0384309576259708,0.0,-3.522884155819344,-3.522884155819344,-3.5161071145562732,1028.1018592625917
2024-04-19,2024-04-18,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,49,{},{},,False,2.0,1,0.0010571150076886,1.0,0.0010571150076886,1049.0946664825492,63,0.0659784763139351,0.010951946595945,0.0541808903103618,False,0.2639139052557404,3.765580725808969,-0.0196924704158877,-0.0085589651172979,0.0700858445144721,-0.0299141554855279,0.0044197043043362,-0.0406509660884668,0.020161613405423,0.0008125794938899,0.0398383865945769,0.021569042374029,0.0384309576259709,0.0,-3.2841998067986093,-3.2841998067986093,-3.277307442153049,1029.3605226063387
2024-04-22,2024-04-19,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,50,{},{},,False,2.0,1,-0.0053501416906347,1.0,-0.0053501416906347,1043.4968492802348,63,0.0629945187708918,0.0077252204103892,0.0491931341604653,False,0.2519780750835673,3.6088967848023783,-0.0196924704158878,-0.0085589651172979,0.0698213581903161,-0.0301786418096838,0.0044197043043362,-0.0406509660884667,0.0201616134054231,0.0008125794938899,0.0398383865945768,0.0215690423740291,0.0384309576259708,0.0,-3.1455604316389203,-3.1455604316389203,-3.13866806699336,1027.6663196091104
2024-04-23,2024-04-22,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,risk_on,False,False,51,"{""10"": 2, ""20"": 2, ""60"": 2}","{""10"": false, ""20"": false, ""60"": false}",False,False,3.0,2,0.0029648996563596,1.0,0.0029648996563596,1046.5953037636143,63,0.054353587491271,0.0025230333148714,0.043189953977123,False,0.2174143499650841,3.070784901807881,-0.0238919361389788,-0.0085589651172979,0.0708009049533507,-0.0291990950466492,0.0044197043043362,-0.0361080638610211,0.0238919361389788,7.850462293418876e-17,0.0361080638610211,0.0238919361389789,0.036108063861021,0.0,-2.6793289129302504,-2.6793289129302504,-2.670966735281608,1032.2233187588065
2024-04-24,2024-04-23,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,False,,False,False,52,{},{},,False,3.0,2,-0.002441830764218,1.0,-0.002441830764218,1044.0428127969587,63,0.0559885181050925,0.0063172280796344,0.0483170876286057,False,0.22395407242037,3.157833559836636,-0.0238919361389788,-0.0085589651172979,0.0709201635161404,-0.0290798364838595,0.0044197043043362,-0.0382493519281685,0.0231081703095824,0.0013575222377509,0.0368918296904175,0.0238919361389789,0.036108063861021,0.0,-2.7561907151976723,-2.7561907151976723,-2.74782853754903,1030.2779947508095
2024-04-25,2024-04-24,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,53,{},{},,False,3.0,2,-0.0008565561575429,1.0,-0.0008565561575429,1043.1489143886656,63,0.0579736933205611,0.004686488723638,0.0445421692746093,False,0.2318947732822447,3.2928004735082586,-0.0238919361389791,-0.0085589651172979,0.0704247873953857,-0.0295752126046142,0.0044197043043362,-0.0382493519281686,0.0231081703095824,0.001357522237751,0.0368918296904175,0.0238919361389788,0.0361080638610211,0.0,-2.871470940976908,-2.871470940976908,-2.863108763328265,1030.5243433512564
2024-04-26,2024-04-25,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,54,{},{},,False,3.0,2,0.0066450481519199,1.0,0.0066450481519199,1050.1037712418192,63,0.0470097461543127,-0.0053377096857236,0.0413114585487525,False,0.1880389846172508,2.765977762029756,-0.0242174014756433,-0.0085589651172979,0.0679828258920137,-0.0320171741079862,0.0044197043043362,-0.0397407941994341,0.0227686013054153,0.0025093955048494,0.0372313986945846,0.0242174014756434,0.0357825985243565,0.0,-2.3986152485631593,-2.3986152485631593,-2.390139158046684,1033.8018266674662
2024-04-29,2024-04-26,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,55,{},{},,False,3.0,2,0.0008701420129821,1.0,0.0008701420129821,1051.0179083080234,63,0.0536889131876751,-0.0069066086182348,0.0429254322629229,False,0.2147556527507004,3.113465940624221,-0.0242174014756434,-0.0085589651172979,0.0689763937830789,-0.0310236062169211,0.0053558714082461,-0.0411879194910506,0.0222389166862247,0.0034268361772753,0.0377610833137752,0.0242174014756434,0.0357825985243565,0.0,-2.7064730767500182,-2.7064730767500182,-2.697996986233543,1034.601196430121
2024-04-30,2024-04-29,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,56,{},{},,False,3.0,2,-0.0145724107402487,1.0,-0.0145724107402487,1035.8130980900305,63,0.0497185544456098,-0.0051805999682784,0.0317895120018305,False,0.1988742177824395,2.903327408255415,-0.0242174014756432,-0.0085589651172979,0.0684987222649964,-0.0315012777350035,0.0053558714082461,-0.0436042709128166,0.0213544706813875,0.0049587415942042,0.0386455293186124,0.0242174014756432,0.0357825985243567,0.0,-2.5207590375795914,-2.5207590375795914,-2.5122829470631163,1023.2263093313584
2024-05-01,2024-04-30,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,57,{},{},,False,3.0,2,-0.0016413478520891,1.0,-0.0016413478520891,1034.1143629752996,63,0.03329231605289,-0.0211787455074865,0.0134349200728209,False,0.1331692642115603,1.7749278544605696,-0.0310794724527047,-0.0104915238387215,0.0750279871245993,-0.0249720128754006,0.0044190542532163,-0.0402672300146268,0.0269262911004777,0.0071935211151046,0.0330737088995222,0.0310794724527047,0.0289205275472952,0.0,-1.5558067204287815,-1.5558067204287815,-1.5449289050703348,1019.1558075966224
2024-05-02,2024-05-01,pca_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,pca_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,58,{},{},,False,3.0,2,0.0017979298695073,1.0,0.0017979298695073,1035.975300493256,63,0.0356663632299811,-0.0256253716336394,0.0128439860874654,False,0.1426654529199245,1.9125957792141275,-0.0326685036462309,-0.0104915238387215,0.0745925796085071,-0.0254074203914928,0.0044190542532163,-0.0386595902111563,0.0285221335179727,0.007181723729129,0.0314778664820272,0.0326685036462309,0.027331496353769,0.0,-1.6753097570900204,-1.6753097570900204,-1.6638757808138396,1022.1227101047052
